ENTREZID	GENETITLE	SYMBOL	CHR_Mapping	BP_Mapping	process_jetset_score	specificity_jetset_score	coverage_jetset_score	robust_jetset_score	overall_jetset_score	top_probe_indicator
84219	WD repeat domain 24	WDR24	16	687522.5	442.5	0.909090909	1	0.478013996	0.434558178	1
146330	F-box and leucine rich repeat protein 16	FBXL16	16	699162	249	1	1	0.660111699	0.660111699	1
79006	meteorin, glial cell differentiation regulator	METRN	16	717413.5	381	1	1	0.529654826	0.529654826	1
65990	family with sequence similarity 173 member A	FAM173A	16	721865.5	183	0.727272727	1	0.736935838	0.535953336	1
124093	coiled-coil domain containing 78	CCDC78	16	724527	211	1	0.965517241	0.70330822	0.679056212	1
84264	hydroxyacylglutathione hydrolase-like	HAGHL	16	728402.5	406	0.909090909	0.666666667	0.508021666	0.307891919	1
64428	nuclear prelamin A recognition factor like	NARFL	16	735396	284	0.909090909	1	0.622676463	0.566069512	1
10232	mesothelin	MSLN	16	764891.5	481	0.727272727	1	0.448280796	0.326022397	1
113000	RNA pseudouridylate synthase domain containing 1	RPUSD1	16	786678	305	0.909090909	1	0.601242209	0.546583826	1
63922	chromosome transmission fidelity factor 18	CHTF18	16	793347.5	220	1	1	0.692828655	0.692828655	1
51764	G protein subunit gamma 13	GNG13	16	799386.5	255	1	1	0.653538025	0.653538025	1
64788	lipase maturation factor 1	LMF1	16	936108.3333	149	0.909090909	0.666666667	0.779938266	0.472689858	1
30812	SRY-box 8	SOX8	16	984393	401	0.909090909	1	0.51227643	0.465705845	1
146336	SSTR5 antisense RNA 1	SSTR5-AS1	16	1071405.5	162	0.909090909	0.5	0.763207562	0.346912528	1
6755	somatostatin receptor 5	SSTR5	16	1078610.75	1666	1	0.5	0.062101625	0.031050812	1
8912	calcium voltage-gated channel subunit alpha1 H	CACNA1H	16	1187506	519	0.909090909	0.615384615	0.420747817	0.235383394	1
25823	tryptase gamma 1	TPSG1	16	1223452	270	0.818181818	1	0.63738882	0.521499944	1
23430	tryptase delta 1	TPSD1	16	1257382	273	0.727272727	1	0.634207185	0.461241589	1
7329	ubiquitin conjugating enzyme E2 I	UBE2I	16	1318203.5	208	0.909090909	0.555555556	0.706836515	0.356988139	1
8938	BAI1 associated protein 3	BAIAP3	16	1342104.333	364	0.818181818	1	0.544889213	0.445818447	1
115939	TSR3, acp transferase ribosome maturation factor	TSR3	16	1350555.5	183	0.727272727	1	0.736935838	0.535953336	1
84572	N-acetylglucosamine-1-phosphate transferase gamma subunit	GNPTG	16	1357624.5	364	0.909090909	1	0.544889213	0.49535383	1
64718	unkempt family like zinc finger	UNKL	16	1388972.5	254	1	0.666666667	0.654629074	0.436419382	1
283951	chromosome 16 open reading frame 91	C16orf91	16	1420271.5	412	0.909090909	0.5	0.50296257	0.22861935	1
1186	chloride voltage-gated channel 7	CLCN7	16	1460008	306	0.727272727	1	0.600240139	0.436538283	1
9894	telomere maintenance 2	TELO2	16	1501904.5	206.5	0.8125	0.833333333	0.708607295	0.479786189	1
79652	transmembrane protein 204	TMEM204	16	1543389	357	1	1	0.551288846	0.551288846	1
9742	intraflagellar transport 140	IFT140	16	1561267	419	0.818181818	0.615384615	0.497123931	0.250300161	1
105371046	uncharacterized LOC105371046	LOC105371046	16	1595427	266	1	1	0.641655843	0.641655843	1
57585	cramped chromatin regulator homolog 1	CRAMP1	16	1646273.5	321	0.909090909	1	0.585407947	0.532189043	1
90861	hematological and neurological expressed 1 like	HN1L	16	1690174	416	0.818181818	1	0.499617859	0.408778249	1
23162	mitogen-activated protein kinase 8 interacting protein 3	MAPK8IP3	16	1738258.75	132	0.818181818	0.928571429	0.802371519	0.609593947	1
4832	NME/NM23 nucleoside diphosphate kinase 3	NME3	16	1771014	337	0.818181818	1	0.569990695	0.466356023	1
65993	mitochondrial ribosomal protein S34	MRPS34	16	1772516.5	306	0.909090909	1	0.600240139	0.545672853	1
90864	splA/ryanodine receptor domain and SOCS box containing 3	SPSB3	16	1779462.5	104	0.9375	1	0.840735699	0.788189718	1
10101	nucleotide binding protein 2	NUBP2	16	1786056.5	194	0.454545455	0	0.723537374	0	1
3483	insulin like growth factor binding protein acid labile subunit	IGFALS	16	1792366.25	398	1	1	0.514846374	0.514846374	1
3029	hydroxyacylglutathione hydrolase	HAGH	16	1818148	370	1	1	0.539462974	0.539462974	1
81889	fumarylacetoacetate hydrolase domain containing 1	FAHD1	16	1830888.75	324	1	0.333333333	0.582485783	0.194161928	1
254528	meiosis specific with OB domains	MEIOB	16	1853062	284.5	0.909090909	1	0.622157349	0.56559759	1
64711	heparan sulfate-glucosamine 3-sulfotransferase 6	HS3ST6	16	1914893	179	0.545454545	1	0.741869282	0.404655972	1
51734	methionine sulfoxide reductase B1	MSRB1	16	1940762.5	255	1	1	0.653538025	0.653538025	1
6123	ribosomal protein L3 like	RPL3L	16	1949628	331	0.909090909	1	0.575724	0.523385454	1
4716	NADH:ubiquinone oxidoreductase subunit B10	NDUFB10	16	1960745	491	0.909090909	1	0.440865236	0.400786579	1
26784	small nucleolar RNA, H/ACA box 64	SNORA64	16	1963039	125	0.454545455	0	0.81179524	0	1
6187	ribosomal protein S2	RPS2	16	1963443	314.5	0.545454545	1	0.591789691	0.322794377	1
735301	small nucleolar RNA host gene 9	SNHG9	16	1965249.5	280	1	1	0.626844994	0.626844994	1
146310	ring finger protein 151	RNF151	16	1967924	198.5	1	1	0.718126649	0.718126649	1
10607	transducin beta like 3	TBL3	16	1975406	273	1	1	0.634207185	0.634207185	1
124056	NADPH oxidase organizer 1	NOXO1	16	1980232.5	169	0.818181818	1	0.754347871	0.617193713	1
2671	growth factor, augmenter of liver regeneration	GFER	16	1985948.5	475	0.727272727	1	0.452789871	0.329301724	1
9143	synaptogyrin 3	SYNGR3	16	1992109.5	271	1	1	0.636326505	0.636326505	1
90850	zinc finger protein 598	ZNF598	16	2003736	397	0.818181818	1	0.515705884	0.421941178	1
283869	neuropeptide W	NPW	16	2020137	555	1	1	0.396225537	0.396225537	1
9351	SLC9A3 regulator 2	SLC9A3R2	16	2034545.5	1095	1	1	0.160972373	0.160972373	1
4913	nth like DNA glycosylase 1	NTHL1	16	2043841.5	390	0.909090909	1	0.521762764	0.474329786	1
7249	tuberous sclerosis 2	TSC2	16	2068383.75	554	1	0.9	0.396887016	0.357198314	1
5310	polycystin 1, transient receptor potential channel interacting	PKD1	16	2112303.5	339	0.909090909	1	0.568092309	0.516447554	1
25837	RAB26, member RAS oncogene family	RAB26	16	2151273.25	241	0.9375	1	0.668979567	0.627168344	1
100507303	small nucleolar RNA host gene 19	SNHG19	16	2155069.5	231	0.636363636	1	0.680232117	0.432874984	1
84231	TNF receptor associated factor 7	TRAF7	16	2166963	312	0.818181818	0.6	0.594262692	0.291728958	1
57524	CASK interacting protein 1	CASKIN1	16	2186823	306	0.909090909	1	0.600240139	0.545672853	1
64223	MTOR associated protein, LST8 homolog	MLST8	16	2207435	359	0.909090909	0.882352941	0.549452748	0.440737499	1
283870	BRICHOS domain containing 5	BRICD5	16	2210160	411.5	0.909090909	1	0.50338223	0.457620209	1
283871	phosphoglycolate phosphatase	PGP	16	2213211	1497	1	1	0.082324915	0.082324915	1
1877	E4F transcription factor 1	E4F1	16	2229614.5	330.5	0.909090909	1	0.57620437	0.523822155	1
1775	deoxyribonuclease 1 like 2	DNASE1L2	16	2237588.5	519	0.727272727	1	0.420747817	0.305998412	1
1632	enoyl-CoA delta isomerase 1	ECI1	16	2245736	325	1	1	0.581514973	0.581514973	1
10921	RNA binding protein with serine rich domain 1	RNPS1	16	2260496.667	287	1	1	0.619568266	0.619568266	1
21	ATP binding cassette subfamily A member 3	ABCA3	16	2308311.5	300.5	0.727272727	1	0.605772268	0.44056165	1
650655	ATP binding cassette subfamily A member 17, pseudogene	ABCA17P	16	2383810	3834	0.454545455	0	0.001669333	0	1
899	cyclin F	CCNF	16	2444123.75	176	0.727272727	0.75	0.745591027	0.406686015	1
80178	chromosome 16 open reading frame 59	C16orf59	16	2462538	277	0.727272727	1	0.629989695	0.458174324	1
729652	uncharacterized LOC729652	LOC729652	16	2466581	433	0.909090909	1	0.485649201	0.441499274	1
4917	netrin 3	NTN3	16	2472821.5	320	0.545454545	1	0.586385256	0.319846503	1
57465	TBC1 domain family member 24	TBC1D24	16	2490439	365.5	1	1	0.543527557	0.543527557	1
527	ATPase H+ transporting V0 subunit c	ATP6V0C	16	2517010	303	0.0625	1	0.603251371	0.037703211	1
51005	amidohydrolase domain containing 2	AMDHD2	16	2525247	400	1	0.555555556	0.513131649	0.285073139	1
752014	cementum protein 1	CEMP1	16	2530721	183	0.454545455	0	0.736935838	0	1
5170	3-phosphoinositide dependent protein kinase 1	PDPK1	16	2570576.5	331	1	1	0.575724	0.575724	1
652276	potassium channel tetramerization domain containing 5 pseudogene	LOC652276	16	2616938.5	379	1	1	0.531424766	0.531424766	1
645644	uncharacterized LOC645644	FLJ42627	16	2642555	331	0.909090909	1	0.575724	0.523385454	1
100507321	endogenous retrovirus group K13 member 1	ERVK13-1	16	2665913.5	2493	0.727272727	0.5	0.015631513	0.005684186	1
54442	potassium channel tetramerization domain containing 5	KCTD5	16	2695762	390	0.909090909	1	0.521762764	0.474329786	1
83886	protease, serine 27	PRSS27	16	2716484	293	1	1	0.613398342	0.613398342	1
100128788	SRRM2 antisense RNA 1	SRRM2-AS1	16	2742886.75	350.5	1	0.5	0.557298646	0.278649323	1
23524	serine/arginine repetitive matrix 2	SRRM2	16	2761870	370	0.818181818	0.823529412	0.539462974	0.363488421	1
6923	transcription elongation factor B subunit 2	TCEB2	16	2774354.5	582.5	0.909090909	1	0.378460617	0.344055107	1
260429	protease, serine 33	PRSS33	16	2785329.5	52	0.636363636	1	0.916916408	0.58349226	1
10942	protease, serine 21	PRSS21	16	2819442	423	0.909090909	1	0.493818048	0.448925498	1
124220	zymogen granule protein 16B	ZG16B	16	2831227.5	334	0.909090909	1	0.572850175	0.520772886	1
124221	protease, serine, 30 pseudogene	PRSS30P	16	2841161.5	314	0.818181818	0.5	0.592283467	0.242297782	1
64063	protease, serine 22	PRSS22	16	2855448	285	0.909090909	1	0.621638669	0.565126062	1
114984	FLYWCH family member 2	FLYWCH2	16	2891288	468	0.727272727	1	0.458107813	0.333169319	1
84256	FLYWCH-type zinc finger 1	FLYWCH1	16	2928830.25	267	1	0.857142857	0.640586417	0.549074072	1
79412	kringle containing transmembrane protein 2	KREMEN2	16	2966299	234	1	0.666666667	0.676836622	0.451224415	1
124222	progestin and adipoQ receptor family member 4	PAQR4	16	2971390.75	265	1	1	0.642727055	0.642727055	1
9088	protein kinase, membrane associated tyrosine/threonine 1	PKMYT1	16	2976664.5	281.5	0.636363636	1	0.625278534	0.397904522	1
283875	long intergenic non-protein coding RNA 514	LINC00514	16	2991781	1195	0.909090909	1	0.136241227	0.123855661	1
9080	claudin 9	CLDN9	16	3013480	402	1	1	0.511422636	0.511422636	1
9074	claudin 6	CLDN6	16	3016449	396	1	1	0.516566828	0.516566828	1
51330	TNF receptor superfamily member 12A	TNFRSF12A	16	3021346.5	376	0.727272727	1	0.534090772	0.388429652	1
54985	host cell factor C1 regulator 1	HCFC1R1	16	3023452.5	205	0.6875	1	0.710382511	0.488387977	1
79228	THO complex 6	THOC6	16	3025892.5	361.5	0.909090909	1	0.547166223	0.497423839	1
146439	BICD family like cargo adaptor 2	BICDL2	16	3031703.5	278.5	0.818181818	1	0.628415377	0.514158036	1
64386	matrix metallopeptidase 25	MMP25	16	3053701.5	443	0.909090909	0.571428571	0.477615485	0.24811194	1
100507419	MMP25 antisense RNA 1	MMP25-AS1	16	3055747	282	1	1	0.624757251	0.624757251	1
9235	interleukin 32	IL32	16	3067649.75	613	0.727272727	1	0.359687744	0.261591086	1
84891	zinc finger and SCAN domain containing 10	ZSCAN10	16	3094103.5	211	0.909090909	1	0.70330822	0.639371109	1
81854	ZNF205 antisense RNA 1	ZNF205-AS1	16	3113028.5	165	0.909090909	1	0.759397881	0.69036171	1
7755	zinc finger protein 205	ZNF205	16	3116543.25	92.5	0.818181818	1	0.857018922	0.701197299	1
7760	zinc finger protein 213	ZNF213	16	3138948.75	112	1	0.75	0.829591063	0.622193297	1
197350	caspase 16, pseudogene	CASP16P	16	3147118	384	0.818181818	1	0.527010964	0.431190788	1
4992	olfactory receptor family 1 subfamily F member 1	OR1F1	16	3204715.5	1478	0.636363636	1	0.084975832	0.054075529	1
26184	olfactory receptor family 1 subfamily F member 2 pseudogene	OR1F2P	16	3216053.5	345	1	1	0.562435004	0.562435004	1
7752	zinc finger protein 200	ZNF200	16	3228845.167	406	0.909090909	0.909090909	0.508021666	0.419852616	1
4210	Mediterranean fever	MEFV	16	3249327	238.5	0.181818182	0.5	0.671775133	0.061070467	1
283876	long intergenic non-protein coding RNA 921	LINC00921	16	3265666.5	231	0.909090909	1	0.680232117	0.618392834	1
10127	zinc finger protein 263	ZNF263	16	3287472.5	348	0.909090909	0.714285714	0.559627513	0.363394489	1
91151	tigger transposable element derived 7	TIGD7	16	3302123	190	0.818181818	1	0.728381122	0.59594819	1
7627	zinc finger protein 75a	ZNF75A	16	3312463.25	374	0.909090909	0.785714286	0.535875535	0.382768239	1
4993	olfactory receptor family 2 subfamily C member 1	OR2C1	16	3356406	368	0.818181818	1	0.541265689	0.442853746	1
54925	zinc finger and SCAN domain containing 32	ZSCAN32	16	3391572.5	358	0.909090909	1	0.550370032	0.500336392	1
7727	zinc finger protein 174	ZNF174	16	3404196.75	101	0.909090909	0.5	0.844953429	0.38406974	1
146434	zinc finger protein 597	ZNF597	16	3437979	1277	0.909090909	1	0.118824351	0.108022137	1
79903	N(alpha)-acetyltransferase 60, NatF catalytic subunit	NAA60	16	3468880	102	0.5625	1	0.843545173	0.47449416	1
23059	clusterin associated protein 1	CLUAP1	16	3521486.667	657.5	0.818181818	0.923076923	0.333955495	0.252218136	1
197358	NLR family CARD domain containing 3	NLRC3	16	3558219.5	925	1	0.933333333	0.213749007	0.199499073	1
84464	SLX4 structure-specific endonuclease subunit	SLX4	16	3596394	280	0.909090909	1	0.626844994	0.569859085	1
1773	deoxyribonuclease 1	DNASE1	16	3655516.5	327	1	0.652173913	0.579578205	0.377985786	1
10131	TNF receptor associated protein 1	TRAP1	16	3687816.5	253	0.909090909	1	0.655721944	0.596110858	1
1387	CREB binding protein	CREBBP	16	3802587	299	0.909090909	0.875	0.60728986	0.48307148	1
102724927	uncharacterized LOC102724927	LOC102724927	16	3949034.5	577	0.909090909	1	0.38194871	0.3472261	1
115	adenylate cyclase 9	ADCY9	16	4039416.5	297	0.636363636	0.666666667	0.609319232	0.258499068	1
6345	sarcalumenin	SRL	16	4215726.5	242	0.818181818	1	0.667864601	0.546434674	1
100507501	long intergenic non-protein coding RNA 1569	LINC01569	16	4249806.5	443.5	0.818181818	1	0.477217306	0.390450523	1
7023	transcription factor AP-4	TFAP4	16	4265092.5	410	1	1	0.504643312	0.504643312	1
84662	GLIS family zinc finger 2	GLIS2	16	4331544.25	239	1	1	0.671215087	0.671215087	1
114990	vasorin	VASN	16	4377687.5	330	1	1	0.576685142	0.576685142	1
79585	coronin 7	CORO7	16	4385751	242	0.909090909	1	0.667864601	0.607149638	1
9093	DnaJ heat shock protein family (Hsp40) member A3	DNAJA3	16	4441289	417	0.909090909	1	0.498785163	0.453441057	1
57407	NmrA like redox sensor 1	NMRAL1	16	4468224.25	457	1	0.857142857	0.466591053	0.399935188	1
3163	heme oxygenase 2	HMOX2	16	4498013	300	0.818181818	0.916666667	0.60627771	0.454708283	1
29965	cell death inducing p53 target 1	CDIP1	16	4524658.75	349	0.909090909	1	0.558694801	0.507904365	1
124402	UBA like domain containing 1	UBALD1	16	4611904	321	0.818181818	0.666666667	0.585407947	0.319313426	1
23295	mahogunin ring finger 1	MGRN1	16	4657898.5	146	1	0.529411765	0.783850993	0.414979937	1
84309	nudix hydrolase 16 like 1	NUDT16L1	16	4694775.5	252	0.909090909	1	0.656816638	0.597106034	1
124401	ankyrin repeat and sterile alpha motif domain containing 3	ANKS3	16	4715407.333	297	1	0.933333333	0.609319232	0.568697949	1
146562	chromosome 16 open reading frame 71	C16orf71	16	4741841.5	433	0.818181818	1	0.485649201	0.397349346	1
26048	zinc finger protein 500	ZNF500	16	4758410	328	0.818181818	0.833333333	0.578612242	0.394508347	1
124404	septin 12	Sep-12	16	4783067	388	0.818181818	1	0.523506331	0.428323362	1
440335	small integral membrane protein 22	SMIM22	16	4793616.833	437	1	1	0.482419625	0.482419625	1
79641	rogdi homolog	ROGDI	16	4799955.5	347	0.909090909	1	0.560561783	0.509601621	1
84656	glyoxylate reductase 1 homolog	GLYR1	16	4825500.5	898	0.909090909	0.857142857	0.22359581	0.174230501	1
29855	ubinuclein 1	UBN1	16	4865202.75	276	0.818181818	0.461538462	0.631041431	0.238295365	1
5493	periplakin	PPL	16	4909820.5	316	0.727272727	1	0.590310834	0.42931697	1
9717	SEC14 like lipid binding 5	SEC14L5	16	4988735.5	223	0.909090909	1	0.689370282	0.626700256	1
51172	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	NAGPA	16	5029392	435	1	0.857142857	0.484031719	0.414884331	1
146556	chromosome 16 open reading frame 89	C16orf89	16	5055133	238	1	0.571428571	0.672335646	0.384191798	1
56052	ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase	ALG1	16	5079703.25	204	0.909090909	0.333333333	0.711568459	0.215626806	1
54715	RNA binding protein, fox-1 homolog 1	RBFOX1	16	7124398	526	0.909090909	0.666666667	0.415863568	0.252038526	1
79091	methyltransferase like 22	METTL22	16	8633930.5	577.5	1	0.941176471	0.381630286	0.359181446	1
18	4-aminobutyrate aminotransferase	ABAT	16	8743665.667	171	1	0.6	0.751835473	0.451101284	1
25880	transmembrane protein 186	TMEM186	16	8796413.5	680	1	1	0.321654005	0.321654005	1
5373	phosphomannomutase 2	PMM2	16	8823574.5	289.5	0.727272727	1	0.616989958	0.448719969	1
23589	calcium regulated heat stable protein 1	CARHSP1	16	8860114.75	249.5	0.909090909	1	0.659561376	0.599601251	1
7874	ubiquitin specific peptidase 7	USP7	16	8921827.375	221	0.909090909	0.714285714	0.69167394	0.449138922	1
29035	chromosome 16 open reading frame 72	C16orf72	16	9105688.5	273	0.909090909	0.5	0.634207185	0.288275993	1
2903	glutamate ionotropic receptor NMDA type subunit 2A	GRIN2A	16	9967906.5	173	1	1	0.749331444	0.749331444	1
80063	activating transcription factor 7 interacting protein 2	ATF7IP2	16	10445549.25	374.5	0.909090909	0.882352941	0.535428786	0.429488331	1
2013	epithelial membrane protein 2	EMP2	16	10554568.5	405	1	1	0.508869782	0.508869782	1
146279	tektin 5	TEKT5	16	10661224	588	0.909090909	0.8	0.375004379	0.272730458	1
4682	nucleotide binding protein 1	NUBP1	16	10756595.4	299	0.636363636	1	0.60728986	0.386457184	1
780776	trans-golgi network vesicle protein 23 homolog A	TVP23A	16	10791295.25	503	0.818181818	0.4	0.43212831	0.14142381	1
4261	class II major histocompatibility complex transactivator	CIITA	16	10901090	3111	0.909090909	0.782608696	0.005575766	0.003966948	1
28955	Dexi homolog	DEXI	16	10935645	380	0.636363636	1	0.530539058	0.337615764	1
23274	C-type lectin domain family 16 member A	CLEC16A	16	11049376.75	535	1	0.421052632	0.409667039	0.172491385	1
8651	suppressor of cytokine signaling 1	SOCS1	16	11255299	322	0.818181818	1	0.584432267	0.478171855	1
7142	transition protein 2	TNP2	16	11268579.5	193	1	1	0.724745282	0.724745282	1
58531	protamine 3	PRM3	16	11273396.5	278	0.818181818	1	0.628939712	0.514587037	1
5620	protamine 2	PRM2	16	11276057.5	397	0.818181818	1	0.515705884	0.421941178	1
5619	protamine 1	PRM1	16	11281085	245	0.818181818	1	0.664530841	0.543707052	1
116028	RecQ mediated genome instability 2	RMI2	16	11348600	365	0.818181818	1	0.543981064	0.445075416	1
101927131	uncharacterized LOC101927131	LOC101927131	16	11469216.5	440	0.636363636	1	0.480011545	0.305461892	1
9516	lipopolysaccharide induced TNF factor	LITAF	16	11567325.33	466	0.909090909	1	0.459638665	0.417853332	1
8303	stannin	SNN	16	11673796.5	377.5	0.909090909	1	0.532756101	0.484323728	1
51061	thioredoxin domain containing 11	TXNDC11	16	11710978.5	356	0.909090909	1	0.552209195	0.502008359	1
29066	zinc finger CCCH-type containing 7A	ZC3H7A	16	11773921.5	510	1	1	0.42711195	0.42711195	1
400500	breast cancer anti-estrogen resistance 4 (non-protein coding)	BCAR4	16	11824333	259	1	1	0.649191985	0.649191985	1
26156	ribosomal L1 domain containing 1	RSL1D1	16	11842890	334	0.818181818	1	0.572850175	0.468695598	1
2935	G1 to S phase transition 1	GSPT1	16	11892221	496	1	1	0.437203585	0.437203585	1
